,morality,leadership,caring,knowledgable,intelligent,honest,angry,hopeful,afraid,proud,voting_intention
3744,5.0,3.0,1.0,4.0,4.0,3.0,2.0,-1.0,-1.0,-1.0,0.0
3745,3.0,4.0,2.0,4.0,4.0,3.0,-1.0,4.0,-1.0,-1.0,0.0
3746,3.0,2.0,1.0,2.0,4.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0
3747,2.0,2.0,1.0,4.0,4.0,1.0,2.0,-1.0,1.0,-1.0,1.0
3748,2.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,2.0,-1.0,1.0
3749,2.0,2.0,2.0,3.0,3.0,3.0,3.0,-1.0,4.0,4.0,1.0
3750,4.0,4.0,3.0,4.0,4.0,4.0,-1.0,3.0,-1.0,3.0,1.0
3751,2.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,-1.0,-1.0,0.0
3752,4.0,3.0,2.0,4.0,4.0,3.0,-1.0,4.0,-1.0,-1.0,0.0
3753,5.0,4.0,3.0,3.0,5.0,4.0,-1.0,4.0,-1.0,3.0,1.0
3754,4.0,4.0,2.0,4.0,4.0,3.0,-1.0,3.0,-1.0,4.0,1.0
3756,5.0,4.0,4.0,4.0,4.0,3.0,-1.0,2.0,-1.0,-1.0,1.0
3758,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,3.0,-1.0,1.0
3759,5.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0
3760,3.0,4.0,2.0,4.0,3.0,2.0,-1.0,4.0,-1.0,-1.0,1.0
3761,5.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,-1.0,2.0,1.0
3763,3.0,3.0,2.0,4.0,4.0,3.0,-1.0,-1.0,4.0,-1.0,1.0
3764,2.0,3.0,2.0,4.0,4.0,1.0,4.0,-1.0,-1.0,-1.0,1.0
3765,4.0,1.0,1.0,2.0,4.0,1.0,2.0,-1.0,-1.0,-1.0,1.0
3766,1.0,1.0,1.0,3.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
3767,5.0,5.0,5.0,5.0,5.0,5.0,-1.0,2.0,-1.0,2.0,1.0
3768,2.0,2.0,1.0,1.0,1.0,3.0,4.0,-1.0,4.0,-1.0,1.0
3769,1.0,1.0,1.0,3.0,3.0,1.0,2.0,-1.0,-1.0,-1.0,1.0
3770,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-1.0,-1.0,-1.0,-1.0,1.0
3771,2.0,2.0,2.0,3.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
3772,4.0,4.0,3.0,3.0,4.0,4.0,-1.0,4.0,-1.0,-1.0,1.0
3773,4.0,4.0,3.0,5.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,1.0
3774,4.0,4.0,4.0,4.0,4.0,4.0,-1.0,2.0,-1.0,2.0,1.0
3775,2.0,2.0,1.0,3.0,3.0,2.0,2.0,-1.0,3.0,-1.0,1.0
3776,3.0,3.0,2.0,3.0,4.0,2.0,4.0,-1.0,4.0,-1.0,0.0
3777,3.0,2.0,1.0,3.0,3.0,2.0,3.0,-1.0,2.0,-1.0,1.0
3779,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,2.0,-1.0,1.0
3780,4.0,5.0,4.0,4.0,4.0,4.0,-1.0,2.0,-1.0,2.0,1.0
3781,1.0,2.0,1.0,2.0,3.0,1.0,3.0,-1.0,4.0,-1.0,1.0
3782,3.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
3783,4.0,4.0,3.0,4.0,4.0,4.0,-1.0,4.0,-1.0,-1.0,0.0
3784,2.0,1.0,1.0,3.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
3785,5.0,4.0,4.0,5.0,5.0,4.0,-1.0,2.0,-1.0,2.0,1.0
3786,3.0,2.0,1.0,1.0,3.0,2.0,2.0,-1.0,2.0,-1.0,1.0
3787,4.0,5.0,5.0,5.0,4.0,5.0,-1.0,2.0,-1.0,1.0,1.0
3788,4.0,4.0,3.0,3.0,4.0,4.0,-1.0,3.0,-1.0,-1.0,0.0
3789,5.0,4.0,3.0,4.0,4.0,3.0,-1.0,2.0,-1.0,2.0,1.0
3790,1.0,1.0,1.0,1.0,3.0,1.0,2.0,-1.0,2.0,-1.0,1.0
3791,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
3793,1.0,1.0,1.0,1.0,1.0,1.0,4.0,-1.0,4.0,-1.0,1.0
3795,4.0,4.0,2.0,4.0,4.0,3.0,2.0,-1.0,2.0,-1.0,1.0
3796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0
3797,4.0,4.0,4.0,3.0,3.0,4.0,-1.0,2.0,-1.0,1.0,1.0
3798,5.0,4.0,4.0,4.0,4.0,5.0,-1.0,3.0,-1.0,2.0,1.0
3799,4.0,4.0,4.0,4.0,5.0,4.0,-1.0,2.0,-1.0,-1.0,1.0
3800,4.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,-1.0,-1.0,1.0
3801,2.0,2.0,1.0,3.0,3.0,2.0,4.0,-1.0,-1.0,-1.0,0.0
3803,1.0,2.0,1.0,3.0,3.0,1.0,2.0,-1.0,2.0,-1.0,1.0
3804,4.0,4.0,3.0,3.0,4.0,3.0,-1.0,4.0,-1.0,4.0,1.0
3805,3.0,3.0,1.0,3.0,3.0,1.0,4.0,-1.0,-1.0,-1.0,1.0
3807,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0
3808,4.0,4.0,4.0,4.0,4.0,4.0,-1.0,2.0,-1.0,3.0,1.0
3810,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,4.0,-1.0,1.0
3811,4.0,4.0,4.0,4.0,3.0,3.0,-1.0,3.0,-1.0,2.0,1.0
3812,3.0,5.0,4.0,4.0,4.0,5.0,-1.0,2.0,-1.0,1.0,1.0
3813,5.0,5.0,4.0,4.0,4.0,4.0,-1.0,2.0,-1.0,2.0,1.0
3814,5.0,5.0,4.0,5.0,5.0,5.0,-1.0,1.0,-1.0,1.0,1.0
3815,4.0,4.0,5.0,4.0,5.0,4.0,-1.0,3.0,-1.0,2.0,1.0
3816,4.0,4.0,2.0,4.0,5.0,3.0,-1.0,4.0,-1.0,-1.0,0.0
3817,5.0,5.0,4.0,4.0,5.0,4.0,-1.0,2.0,-1.0,2.0,1.0
3818,3.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,-1.0,3.0,1.0
3819,4.0,3.0,4.0,4.0,3.0,4.0,-1.0,4.0,-1.0,-1.0,1.0
3820,1.0,1.0,1.0,1.0,2.0,1.0,2.0,-1.0,4.0,-1.0,1.0
3822,1.0,3.0,1.0,3.0,3.0,1.0,4.0,-1.0,4.0,-1.0,1.0
3823,4.0,4.0,3.0,5.0,5.0,4.0,-1.0,2.0,-1.0,-1.0,1.0
3825,3.0,3.0,2.0,2.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,0.0
3827,3.0,4.0,2.0,4.0,3.0,2.0,-1.0,3.0,-1.0,4.0,1.0
3828,4.0,3.0,3.0,5.0,5.0,4.0,-1.0,2.0,-1.0,3.0,1.0
3829,3.0,1.0,1.0,4.0,4.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0
3830,3.0,4.0,3.0,4.0,4.0,3.0,-1.0,2.0,-1.0,2.0,1.0
3831,5.0,5.0,5.0,5.0,5.0,5.0,-1.0,2.0,-1.0,2.0,1.0
3832,1.0,1.0,1.0,1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,0.0
3835,5.0,4.0,2.0,4.0,4.0,5.0,-1.0,4.0,-1.0,-1.0,1.0
3836,1.0,2.0,1.0,2.0,3.0,1.0,3.0,-1.0,2.0,-1.0,1.0
3837,3.0,1.0,1.0,2.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
3838,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,0.0
3839,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0
3840,1.0,1.0,1.0,4.0,3.0,2.0,3.0,-1.0,-1.0,-1.0,1.0
3841,4.0,3.0,4.0,4.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,1.0
3842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,1.0
3843,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,1.0
3844,1.0,1.0,1.0,1.0,1.0,1.0,4.0,-1.0,4.0,-1.0,1.0
3845,2.0,1.0,2.0,2.0,2.0,3.0,3.0,-1.0,3.0,-1.0,1.0
3846,2.0,1.0,1.0,2.0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
3847,4.0,5.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0
3848,4.0,3.0,3.0,3.0,4.0,3.0,-1.0,2.0,-1.0,2.0,1.0
3849,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,-1.0,2.0,1.0
3851,5.0,4.0,3.0,4.0,4.0,4.0,-1.0,2.0,-1.0,2.0,1.0
3852,1.0,1.0,1.0,2.0,1.0,1.0,1.0,-1.0,2.0,-1.0,1.0
3853,3.0,4.0,4.0,4.0,4.0,4.0,-1.0,3.0,-1.0,-1.0,1.0
3854,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-1.0,-1.0,-1.0,-9.0,1.0
3855,2.0,3.0,2.0,3.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
3857,3.0,3.0,2.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,1.0
3858,4.0,3.0,2.0,3.0,3.0,3.0,-1.0,4.0,-1.0,-1.0,0.0
3859,4.0,4.0,3.0,4.0,4.0,3.0,-1.0,2.0,-1.0,3.0,1.0
3860,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,0.0
3861,1.0,1.0,1.0,1.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,1.0
3864,3.0,3.0,2.0,3.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
3865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0
3866,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0
3867,4.0,4.0,4.0,4.0,4.0,4.0,-1.0,2.0,-1.0,-1.0,1.0
3868,5.0,4.0,4.0,4.0,4.0,5.0,-1.0,2.0,-1.0,2.0,1.0
3869,5.0,4.0,3.0,3.0,4.0,5.0,-1.0,4.0,-1.0,-1.0,1.0
3870,5.0,5.0,5.0,5.0,5.0,5.0,-1.0,3.0,-1.0,2.0,1.0
3871,2.0,2.0,2.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,1.0
3873,3.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,-1.0,-1.0,0.0
3874,4.0,5.0,3.0,5.0,4.0,4.0,-1.0,4.0,-1.0,4.0,1.0
3875,3.0,4.0,2.0,4.0,5.0,2.0,2.0,-1.0,4.0,-1.0,1.0
3876,4.0,4.0,3.0,4.0,4.0,4.0,-1.0,3.0,-1.0,2.0,1.0
3877,3.0,4.0,4.0,4.0,4.0,3.0,-1.0,2.0,-1.0,-1.0,1.0
3878,1.0,1.0,1.0,1.0,1.0,1.0,4.0,-1.0,3.0,-1.0,1.0
3879,5.0,2.0,3.0,3.0,4.0,5.0,-1.0,4.0,-1.0,4.0,1.0
3880,5.0,4.0,4.0,5.0,5.0,5.0,-1.0,4.0,-1.0,-1.0,1.0
3882,5.0,4.0,4.0,4.0,5.0,4.0,-1.0,2.0,-1.0,2.0,1.0
3884,5.0,5.0,5.0,5.0,5.0,5.0,-1.0,1.0,-1.0,2.0,1.0
3885,4.0,4.0,4.0,4.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,0.0
3886,5.0,5.0,4.0,5.0,5.0,4.0,-1.0,4.0,-1.0,4.0,1.0
3887,5.0,4.0,4.0,5.0,5.0,5.0,-1.0,4.0,-1.0,4.0,1.0
3890,5.0,4.0,2.0,4.0,4.0,3.0,-1.0,-1.0,-1.0,-1.0,1.0
3891,1.0,1.0,1.0,2.0,2.0,1.0,2.0,-1.0,2.0,-1.0,1.0
3892,4.0,3.0,1.0,3.0,3.0,2.0,4.0,-1.0,-1.0,-1.0,0.0
3894,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,3.0,-1.0,1.0
3896,4.0,4.0,4.0,4.0,4.0,3.0,-1.0,-9.0,-1.0,-9.0,1.0
3897,1.0,1.0,1.0,1.0,1.0,1.0,3.0,-1.0,-1.0,-1.0,1.0
3898,4.0,4.0,4.0,4.0,4.0,4.0,-1.0,3.0,-1.0,3.0,1.0
3899,3.0,2.0,2.0,2.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,1.0
3900,5.0,5.0,4.0,5.0,5.0,5.0,-1.0,1.0,-1.0,2.0,1.0
3902,4.0,4.0,4.0,3.0,4.0,4.0,-1.0,3.0,3.0,-1.0,1.0
3903,1.0,2.0,1.0,3.0,3.0,1.0,2.0,-1.0,-1.0,-1.0,1.0
3904,2.0,3.0,2.0,3.0,2.0,2.0,4.0,-1.0,3.0,-1.0,1.0
3905,2.0,3.0,1.0,3.0,4.0,1.0,2.0,-1.0,2.0,-1.0,1.0
3906,2.0,3.0,1.0,4.0,4.0,1.0,3.0,-1.0,4.0,-1.0,1.0
3907,5.0,3.0,1.0,4.0,5.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
3908,3.0,2.0,1.0,1.0,1.0,1.0,3.0,-1.0,3.0,-1.0,1.0
3909,5.0,4.0,5.0,4.0,5.0,5.0,-1.0,2.0,-1.0,1.0,1.0
3911,5.0,5.0,4.0,5.0,4.0,4.0,-1.0,3.0,-1.0,3.0,1.0
3912,2.0,3.0,1.0,2.0,3.0,2.0,4.0,-1.0,-1.0,-1.0,1.0
3913,2.0,3.0,1.0,2.0,3.0,1.0,2.0,-1.0,-1.0,-1.0,0.0
3914,2.0,3.0,1.0,4.0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
3915,3.0,1.0,1.0,3.0,3.0,1.0,3.0,-1.0,3.0,-1.0,1.0
3917,4.0,3.0,2.0,3.0,4.0,3.0,-1.0,4.0,-1.0,-1.0,1.0
3920,4.0,3.0,1.0,2.0,3.0,3.0,4.0,-1.0,-1.0,-1.0,1.0
3921,1.0,1.0,1.0,1.0,1.0,1.0,4.0,-1.0,4.0,-1.0,1.0
3923,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0
3924,3.0,4.0,3.0,3.0,3.0,3.0,-1.0,3.0,-1.0,3.0,1.0
3925,5.0,4.0,4.0,4.0,5.0,5.0,-1.0,3.0,-1.0,2.0,1.0
3926,2.0,3.0,1.0,4.0,3.0,2.0,4.0,-1.0,4.0,-1.0,0.0
3927,5.0,3.0,4.0,5.0,5.0,4.0,-1.0,-1.0,-1.0,-1.0,0.0
3929,5.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,-1.0,-1.0,0.0
3930,1.0,1.0,1.0,1.0,2.0,1.0,2.0,-1.0,4.0,-1.0,1.0
3931,3.0,1.0,1.0,3.0,3.0,1.0,2.0,-1.0,1.0,4.0,1.0
3932,3.0,3.0,1.0,5.0,5.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
3933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
3934,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
3935,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0
3936,5.0,4.0,3.0,5.0,4.0,4.0,-1.0,3.0,-1.0,-1.0,1.0
3939,1.0,1.0,1.0,2.0,2.0,1.0,-1.0,-1.0,4.0,-1.0,1.0
3940,3.0,1.0,1.0,2.0,3.0,2.0,3.0,-1.0,3.0,-1.0,1.0
3941,2.0,3.0,1.0,3.0,3.0,1.0,-1.0,-1.0,2.0,-1.0,1.0
3942,4.0,3.0,3.0,3.0,3.0,3.0,1.0,-1.0,1.0,-1.0,1.0
3943,2.0,2.0,2.0,2.0,3.0,2.0,-1.0,-1.0,3.0,-1.0,0.0
3944,1.0,1.0,1.0,1.0,3.0,1.0,4.0,-1.0,-1.0,-1.0,1.0
3945,4.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,-1.0,-1.0,1.0
3946,5.0,4.0,5.0,4.0,4.0,4.0,-1.0,-1.0,2.0,-1.0,1.0
3947,4.0,5.0,4.0,5.0,5.0,5.0,-1.0,2.0,-1.0,2.0,1.0
3948,3.0,3.0,2.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,0.0
3949,5.0,2.0,1.0,5.0,4.0,3.0,4.0,-1.0,-1.0,-1.0,1.0
3950,5.0,5.0,5.0,5.0,5.0,5.0,-1.0,1.0,-1.0,2.0,1.0
3951,5.0,1.0,1.0,4.0,4.0,2.0,-1.0,-1.0,4.0,-1.0,1.0
3952,2.0,3.0,1.0,2.0,3.0,1.0,1.0,-1.0,2.0,-1.0,1.0
3953,4.0,3.0,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,0.0
3954,5.0,4.0,4.0,5.0,4.0,4.0,4.0,-1.0,3.0,-1.0,0.0
3955,4.0,5.0,3.0,4.0,4.0,4.0,-1.0,1.0,-1.0,2.0,1.0
3956,3.0,3.0,1.0,2.0,3.0,1.0,4.0,-1.0,4.0,-1.0,1.0
3957,3.0,3.0,2.0,3.0,3.0,3.0,-1.0,4.0,-1.0,-1.0,1.0
3961,2.0,4.0,1.0,2.0,4.0,2.0,2.0,-1.0,-1.0,-1.0,1.0
3962,1.0,2.0,1.0,4.0,4.0,1.0,1.0,-1.0,1.0,-1.0,1.0
3963,4.0,3.0,3.0,3.0,4.0,3.0,-1.0,4.0,-1.0,-1.0,1.0
3964,3.0,2.0,1.0,3.0,3.0,2.0,2.0,-1.0,-1.0,-1.0,1.0
3965,5.0,5.0,5.0,4.0,5.0,5.0,-1.0,2.0,-1.0,2.0,1.0
3966,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,-1.0,-1.0,0.0
3967,4.0,5.0,3.0,4.0,4.0,4.0,-1.0,2.0,-1.0,2.0,1.0
3968,5.0,2.0,1.0,3.0,4.0,1.0,-1.0,-1.0,3.0,-1.0,1.0
3969,3.0,2.0,1.0,3.0,1.0,1.0,2.0,-1.0,2.0,-1.0,0.0
3971,2.0,3.0,1.0,3.0,4.0,1.0,-1.0,-1.0,4.0,-1.0,1.0
3972,3.0,4.0,3.0,3.0,4.0,4.0,-1.0,3.0,-1.0,-1.0,1.0
3973,3.0,2.0,1.0,1.0,4.0,1.0,2.0,-1.0,2.0,-1.0,1.0
3974,5.0,4.0,5.0,4.0,4.0,5.0,-1.0,2.0,-1.0,2.0,1.0
3975,2.0,3.0,1.0,1.0,2.0,1.0,2.0,-1.0,2.0,-1.0,1.0
3976,4.0,4.0,3.0,4.0,4.0,4.0,-1.0,4.0,-1.0,4.0,1.0
3977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0
3979,-9.0,1.0,1.0,-9.0,-9.0,-9.0,-1.0,-1.0,-1.0,-1.0,1.0
3980,1.0,1.0,1.0,3.0,3.0,1.0,2.0,-1.0,2.0,-1.0,1.0
3981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0
3983,2.0,2.0,1.0,4.0,4.0,1.0,4.0,-1.0,4.0,-1.0,1.0
3984,3.0,1.0,2.0,3.0,3.0,2.0,2.0,-1.0,2.0,-1.0,1.0
3985,5.0,4.0,5.0,4.0,5.0,5.0,-1.0,1.0,-1.0,1.0,1.0
3986,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,1.0
3987,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-1.0,1.0,-1.0,1.0
3989,3.0,2.0,2.0,3.0,4.0,2.0,4.0,-1.0,2.0,-1.0,1.0
3991,3.0,3.0,3.0,3.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,0.0
